platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100,clean_text,tokens,tokens_pos,token_count
naver,각시보쌈,0000003,6,2025.08.02,1,영수증,언제먹어도. 맛있어요~ 워낙 고기를 좋아하지만^^ 각시보쌈을 알고난후엔 다른보쌈을 못먹어요~^-^ 항상 사람들로 북적여 정신없지만 항상 생각나는 이맛! 고기 새우젓 절임배추쌈은 최고입니다!! 그리고 바쁜와중에도 활기넘치는 직원분들도 보기좋아요! 첨엔 다들. 와일드하셔서 당황도했는데 지금은 친이모같은 느낌이~^^ 가끔 혼밥할때도. 대해 주세요! 조만간 있을 모임에 또 방문예정입니다 아무튼 저에겐 내 인생 최고보쌈 입니다!,236,0,,,,12.300000000000002,1,high,1,,account_review_count_under_10:-0.2 | first_visit:-0.2 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,5,3,6,2,0,0,0,0,0,0,0,0,2,2,1,11,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,언제먹어도 맛있어요 워낙 고기를 좋아하지만 각시보쌈을 알고난후엔 다른보쌈을 못먹어요 항상 사람들로 북적여 정신없지만 항상 생각나는 이맛 고기 새우젓 절임배추쌈은 최고입니다 그리고 바쁜와중에도 활기넘치는 직원분들도 보기좋아요 첨엔 다들 와일드하셔서 당황도했는데 지금은 친이모같은 느낌이 가끔 혼밥할때도 대해 주세요 조만간 있을 모임에 또 방문예정입니다 아무튼 저에겐 내 인생 최고보쌈 입니다,언제 먹다 맛있다 워낙 고기 좋아하다 보쌈 난후 보쌈 먹다 항상 사람 북적 정신 항상 생각나다 고기 새우젓 절임 배추 최고 이다 바쁘다 와중 활기 넘치다 직원 보기 좋다 들다 와일드 당황 지금 이모 같다 느낌 가끔 혼밥 대해 줄다 조만간 모임 방문 예정 이다 아무튼 인생 최고 보쌈 이다,언제/Noun 먹다/Verb 맛있다/Adjective 워낙/Noun 고기/Noun 좋아하다/Adjective 보쌈/Noun 난후/Noun 보쌈/Noun 먹다/Verb 항상/Noun 사람/Noun 북적/Noun 정신/Noun 항상/Noun 생각나다/Verb 고기/Noun 새우젓/Noun 절임/Noun 배추/Noun 최고/Noun 이다/Adjective 바쁘다/Adjective 와중/Noun 활기/Noun 넘치다/Adjective 직원/Noun 보기/Noun 좋다/Adjective 들다/Verb 와일드/Noun 당황/Noun 지금/Noun 이모/Noun 같다/Adjective 느낌/Noun 가끔/Noun 혼밥/Noun 대해/Noun 줄다/Verb 조만간/Noun 모임/Noun 방문/Noun 예정/Noun 이다/Adjective 아무튼/Adverb 인생/Noun 최고/Noun 보쌈/Noun 이다/Adjective,50
naver,각시보쌈,Country Road,89,2025.07.30,1,영수증,압도적인 쟁반국수양에 깜짝 놀라는~ 밑반찬도 잘 나오고 저렴한 가격에 보쌈도 맛있게 잘 먹었습니다.,55,1,,,,11.099999999999998,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_50:+0.7 | photo_without_enough_detail:-0.2,1,2,3,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,압도적인 쟁반국수양에 깜짝 놀라는 밑반찬도 잘 나오고 저렴한 가격에 보쌈도 맛있게 잘 먹었습니다,압도 쟁반 국수 깜짝 놀라다 밑반찬 자다 나오다 저렴하다 가격 보쌈 맛있다 자다 먹다,압도/Noun 쟁반/Noun 국수/Noun 깜짝/Noun 놀라다/Verb 밑반찬/Noun 자다/Verb 나오다/Verb 저렴하다/Adjective 가격/Noun 보쌈/Noun 맛있다/Adjective 자다/Verb 먹다/Verb,14
naver,각시보쌈,벨사랑,2186,2025.07.30,1,영수증,우와~!! 1인 각시정식 1만원의 행복입니다♡ 양도 좋고 가격도 좋고 기분도 좋아요~😊👍 합정역7번출구 도보 3분? 맛집이라서인지 항상 대기가 줄줄줄~~~,86,1,,,,11.8,1,high,1,,first_visit:-0.2 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,4,0,1,2,0,2,0,0,0,0,4,0,0,1,4,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,우와 1인 각시정식 1만원의 행복입니다 양도 좋고 가격도 좋고 기분도 좋아요 합정역7번출구 도보 3분 맛집이라서인지 항상 대기가 줄줄줄,각시 정식 행복 이다 양도 좋다 가격 좋다 기분 좋다 합정역 출구 도보 맛집 인지 항상 대기 주다,각시/Noun 정식/Noun 행복/Noun 이다/Adjective 양도/Noun 좋다/Adjective 가격/Noun 좋다/Adjective 기분/Noun 좋다/Adjective 합정역/Noun 출구/Noun 도보/Noun 맛집/Noun 인지/Noun 항상/Noun 대기/Noun 주다/Verb,18
naver,각시보쌈,백수인,1607,2025.07.29,11,영수증,좋은 식당인데 너무 많이 와서 질려버림..^^ 거의 20번 온 입장에서 이제 와서 어렵게 쓴소리하자면 처음부터 후기 쓰는 오늘까지 여전히 전 직원이 불친절합니다. 저물어간 한때 영광인 놀부 보쌈이 될 것인가,115,1,,,,18.3,1,high,1,,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,2,2,1,0,1,0,1,0,0,0,3,1,0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,좋은 식당인데 너무 많이 와서 질려버림 거의 20번 온 입장에서 이제 와서 어렵게 쓴소리하자면 처음부터 후기 쓰는 오늘까지 여전히 전 직원이 불친절합니다 저물어간 한때 영광인 놀부 보쌈이 될 것인가,좋다 식당 너무 많이 오다 질리다 버리다 거의 입장 이제 오다 어렵다 쓴소리 처음 후기 쓰다 오늘 여전하다 직원 불친절하다 물어 한때 영광 놀부 보쌈,좋다/Adjective 식당/Noun 너무/Adverb 많이/Adverb 오다/Verb 질리다/Verb 버리다/Verb 거의/Noun 입장/Noun 이제/Noun 오다/Verb 어렵다/Adjective 쓴소리/Noun 처음/Noun 후기/Noun 쓰다/Verb 오늘/Noun 여전하다/Adjective 직원/Noun 불친절하다/Adjective 물어/Noun 한때/Adverb 영광/Noun 놀부/Noun 보쌈/Noun,25
naver,각시보쌈,나비야옹,13,2025.07.26,1,영수증,"보쌈 맛있어서 자주 가는데, 오늘은 유독 불친절해서 기분이 너무 나빴습니다. 기다려야 하는 거 알고 가는데도 입구에서부터 귀찮은건지, 무시하는건지 기분 나쁜 불친절함에 당장 다른 곳으로 가고 싶었지만 지방에서 올라온 친구가 먹고 싶어 해서 그냥 먹었습니다. 맛만큼 친절하면 좋겠습니다",158,0,,,,13.9,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,4,8,2,2,0,0,2,0,1,0,0,0,4,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,보쌈 맛있어서 자주 가는데 오늘은 유독 불친절해서 기분이 너무 나빴습니다 기다려야 하는 거 알고 가는데도 입구에서부터 귀찮은건지 무시하는건지 기분 나쁜 불친절함에 당장 다른 곳으로 가고 싶었지만 지방에서 올라온 친구가 먹고 싶어 해서 그냥 먹었습니다 맛만큼 친절하면 좋겠습니다,보쌈 맛있다 자주 가다 오늘 유독 불친절하다 기분 너무 나쁘다 기다리다 가다 입구 귀찮다 건지다 무시 건지다 기분 나쁘다 불친절하다 당장 다른 가다 싶다 지방 올라오다 친구 먹다 싶다 그냥 먹다 친절하다 좋다,보쌈/Noun 맛있다/Adjective 자주/Noun 가다/Verb 오늘/Noun 유독/Noun 불친절하다/Adjective 기분/Noun 너무/Adverb 나쁘다/Adjective 기다리다/Verb 가다/Verb 입구/Noun 귀찮다/Adjective 건지다/Verb 무시/Noun 건지다/Verb 기분/Noun 나쁘다/Adjective 불친절하다/Adjective 당장/Noun 다른/Noun 가다/Verb 싶다/Verb 지방/Noun 올라오다/Verb 친구/Noun 먹다/Verb 싶다/Verb 그냥/Noun 먹다/Verb 친절하다/Adjective 좋다/Adjective,33
naver,각시보쌈,제주 사는 피글렛,953,2025.07.26,1,영수증,반묶음? 노랑 염색 머리 아주머니가 정말 정말 너무 불친절하셔서 더운날 다들 불쾌했어요 웨이팅 끝에 들어갔는데 매장이 너무 더워서 에어컨 온도좀 내려주실 수 있나요? 요청드리니 자기한테 말하지 말라해서 진심으로 띠용..? 그럼 누구한테 말해요? 하니까 누구한테 말해도 안된대요ㅋㅋㅋ 이게 무슨.. 에어컨 수동으로 저희가 못 내려서 요청한건데.. 차라리 여기서 온도 더 못 낮춰요 죄송해요 한마디만 하셧어도 그런가보다 햇을거에요 더운거 싫어서 다른 매장보다 불로 익히는 게 아니니 시원하겠지 해서 온건데 일행들 다 더워서 그냥 얼른 먹고 다음 2차 장소로 이동했어요ㅡㅡ 인생에서 겪은 불친절 맛집 원탑 축하드립니다👍🏻 보쌈 자체는 비계 부분이 적어서 덜 느끼하고 촉촉하니 맛있어요 다른 지점 갈게요;;,391,1,,,,18.5,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,4,7,1,4,1,0,4,0,2,1,1,1,4,0,0,7,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,반묶음 노랑 염색 머리 아주머니가 정말 정말 너무 불친절하셔서 더운날 다들 불쾌했어요 웨이팅 끝에 들어갔는데 매장이 너무 더워서 에어컨 온도좀 내려주실 수 있나요 요청드리니 자기한테 말하지 말라해서 진심으로 띠용 그럼 누구한테 말해요 하니까 누구한테 말해도 안된대요ㅋㅋㅋ 이게 무슨 에어컨 수동으로 저희가 못 내려서 요청한건데 차라리 여기서 온도 더 못 낮춰요 죄송해요 한마디만 하셧어도 그런가보다 햇을거에요 더운거 싫어서 다른 매장보다 불로 익히는 게 아니니 시원하겠지 해서 온건데 일행들 다 더워서 그냥 얼른 먹고 다음 2차 장소로 이동했어요 인생에서 겪은 불친절 맛집 원탑 축하드립니다 보쌈 자체는 비계 부분이 적어서 덜 느끼하고 촉촉하니 맛있어요 다른 지점 갈게요,묶음 노랑 염색 머리 아주머니 정말 정말 너무 불친절하다 덥다 들다 불쾌하다 웨이 들어가다 매장 너무 덥다 에어컨 온도 내다 요청 드리다 자기 말르다 진심 띠용 그렇다 누구 누구 안되다 대요 무슨 에어컨 수동 저희 내다 요청 차라리 여기 온도 낮추다 죄송하다 한마디 런가 덥다 싫다 다른 매장 불로 익히다 아니다 시원하다 오다 일행 덥다 그냥 얼른 먹다 다음 장소 이동 인생 겪다 불친절 맛집 축하 드리다 보쌈 자체 비계 부분 적다 느끼하다 촉촉하다 맛있다 다른 지점 갈다,묶음/Noun 노랑/Noun 염색/Noun 머리/Noun 아주머니/Noun 정말/Noun 정말/Noun 너무/Adverb 불친절하다/Adjective 덥다/Adjective 들다/Verb 불쾌하다/Adjective 웨이/Noun 들어가다/Verb 매장/Noun 너무/Adverb 덥다/Adjective 에어컨/Noun 온도/Noun 내다/Verb 요청/Noun 드리다/Verb 자기/Noun 말르다/Adjective 진심/Noun 띠용/Noun 그렇다/Adjective 누구/Noun 누구/Noun 안되다/Adjective 대요/Noun 무슨/Noun 에어컨/Noun 수동/Noun 저희/Noun 내다/Verb 요청/Noun 차라리/Noun 여기/Noun 온도/Noun 낮추다/Verb 죄송하다/Adjective 한마디/Noun 런가/Noun 덥다/Adjective 싫다/Adjective 다른/Noun 매장/Noun 불로/Noun 익히다/Verb 아니다/Adjective 시원하다/Adjective 오다/Verb 일행/Noun 덥다/Adjective 그냥/Noun 얼른/Noun 먹다/Verb 다음/Noun 장소/Noun 이동/Noun 인생/Noun 겪다/Verb 불친절/Noun 맛집/Noun 축하/Noun 드리다/Verb 보쌈/Noun 자체/Noun 비계/Noun 부분/Noun 적다/Verb 느끼하다/Adjective 촉촉하다/Adjective 맛있다/Adjective 다른/Noun 지점/Noun 갈다/Verb,78
naver,각시보쌈,헤시시,495,2025.07.23,5,영수증,"이미 수십 번은 방문했던 집이에요. 늦은 점심에 혼밥으로, 친구 동료를 초대하기도 좋습니다. 저녁에 가면 요리로 주문해서 한잔 했겠지만. 점심에 이만한 가성비는 어디에도 없을 거예요. 오늘은 외국인 친구들이랑 같이 갔는데, 모두들 엄지척 올려주더군요. 또 뵙겠습니다.",149,1,,,,16.599999999999998,1,high,1,,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,3,2,1,0,0,1,0,0,0,0,0,8,1,0,6,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,이미 수십 번은 방문했던 집이에요 늦은 점심에 혼밥으로 친구 동료를 초대하기도 좋습니다 저녁에 가면 요리로 주문해서 한잔 했겠지만 점심에 이만한 가성비는 어디에도 없을 거예요 오늘은 외국인 친구들이랑 같이 갔는데 모두들 엄지척 올려주더군요 또 뵙겠습니다,이미 수십 번은 방문 늦다 점심 혼밥 친구 동료 초대 좋다 저녁 가면 요리 주문 한잔 점심 이만 가성 비다 어디 오늘 외국인 친구 같이 가다 모두 엄지 올려주다 뵙다,이미/Adverb 수십/Noun 번은/Noun 방문/Noun 늦다/Verb 점심/Noun 혼밥/Noun 친구/Noun 동료/Noun 초대/Noun 좋다/Adjective 저녁/Noun 가면/Noun 요리/Noun 주문/Noun 한잔/Noun 점심/Noun 이만/Noun 가성/Noun 비다/Verb 어디/Noun 오늘/Noun 외국인/Noun 친구/Noun 같이/Adverb 가다/Verb 모두/Noun 엄지/Noun 올려주다/Verb 뵙다/Verb,30
naver,각시보쌈,백수인,1607,2025.07.18,10,영수증,1.리뷰 회수 상관없이 지금까지 대략 20번 정도 온 듯합니다. 2.예전과 달리 어느 순간부터 항정 외 잡 부위 쓰기 시작함,69,1,,,,11.8,1,high,1,,temporal_context:+1.0 | temporal_experience_review:+1.0 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | revisit:+0.8 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1 리뷰 회수 상관없이 지금까지 대략 20번 정도 온 듯합니다 2 예전과 달리 어느 순간부터 항정 외 잡 부위 쓰기 시작함,리뷰 회수 상관없다 지금 대략 정도 예전 달리 어느 순간 항정 부위 쓰기 시작,리뷰/Noun 회수/Noun 상관없다/Adjective 지금/Noun 대략/Noun 정도/Noun 예전/Noun 달리/Noun 어느/Adverb 순간/Noun 항정/Noun 부위/Noun 쓰기/Noun 시작/Noun,14
naver,각시보쌈,bbirongee,232,2025.07.11,1,예약,"각시보쌈정식(10,000원) 정식은 점심식사만 가능한 것 같아서 방문하실 분들 참고하시면 좋을 것 같아요! 고기도 잡내 없고 부들부들 맛있거 반찬들이 다른 리뷰대로 푸짐하고 각각 맛도 있어서 좋았습니다! 무말랭이랑 특히 마카로니샐러드 존맛탱!!!!!!!",141,1,,,,11.7,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,1,4,2,1,0,0,0,1,0,2,0,3,0,0,3,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,각시보쌈정식 10 000원 정식은 점심식사만 가능한 것 같아서 방문하실 분들 참고하시면 좋을 것 같아요 고기도 잡내 없고 부들부들 맛있거 반찬들이 다른 리뷰대로 푸짐하고 각각 맛도 있어서 좋았습니다 무말랭이랑 특히 마카로니샐러드 존맛탱,각시 보쌈 정식 정식 점심식사 가능하다 같다 방문 참고 좋다 같다 고기 잡다 부들부들 맛있다 반찬 다른 리뷰 푸다 각각 좋다 말랭이 특히 마카로니 샐러드 존맛,각시/Noun 보쌈/Noun 정식/Noun 정식/Noun 점심식사/Noun 가능하다/Adjective 같다/Adjective 방문/Noun 참고/Noun 좋다/Adjective 같다/Adjective 고기/Noun 잡다/Verb 부들부들/Noun 맛있다/Adjective 반찬/Noun 다른/Noun 리뷰/Noun 푸다/Verb 각각/Noun 좋다/Adjective 말랭이/Noun 특히/Adverb 마카로니/Noun 샐러드/Noun 존맛/Noun,26
naver,각시보쌈,나나누나42,78,2025.07.11,1,영수증,단체식사로 너무 좋은 장소일 것 같아요. 저는 혼밥했지만 혼밥이여도 눈치 안보입니다! 혼밥인 손님들이 많나봐요~ 점심 1인정식 메뉴가 야무지고 맛있어서 좋았어요.,90,1,,,,6.800000000000001,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7 | has_photo_with_detail:+0.2,2,1,3,1,0,0,0,0,1,0,0,0,2,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,단체식사로 너무 좋은 장소일 것 같아요 저는 혼밥했지만 혼밥이여도 눈치 안보입니다 혼밥인 손님들이 많나봐요 점심 1인정식 메뉴가 야무지고 맛있어서 좋았어요,단체 식사 너무 좋다 장소 같다 혼밥 혼밥 눈치 보이다 혼밥 손님 많다 보다 점심 인정식 메뉴 야무지다 맛있다 좋다,단체/Noun 식사/Noun 너무/Adverb 좋다/Adjective 장소/Noun 같다/Adjective 혼밥/Noun 혼밥/Noun 눈치/Noun 보이다/Verb 혼밥/Noun 손님/Noun 많다/Adjective 보다/Verb 점심/Noun 인정식/Noun 메뉴/Noun 야무지다/Adjective 맛있다/Adjective 좋다/Adjective,20
naver,각시보쌈,Yulmaeng,161,2025.07.09,1,영수증,"평일 저녁 퇴근 직후 방문했는데도 사람들이 많았다. 상차림과 메인음식이 굉장히 빠르게 나오나 회식 및 저녁 술 손님이 많으셔 회전율은 다소 빠르지 않다. 및반찬도 정갈하게 잘 나오며, 보쌈 정식메뉴에 김치찌개가 함께나와 추가 주문없이 식사할 수 있어 좋았다. 수육은 고기잡내 하나 없이 굉장히 부드럽고, 간도 적당하니 맛있었다. 너무 푹 익어 흐물거리는 식감이 아니라 씹는맛도 즐길수 있었다.",219,1,,,,12.8,1,high,1,,first_visit:-0.2 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,2,3,5,2,0,0,0,0,1,2,3,1,6,0,0,5,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,평일 저녁 퇴근 직후 방문했는데도 사람들이 많았다 상차림과 메인음식이 굉장히 빠르게 나오나 회식 및 저녁 술 손님이 많으셔 회전율은 다소 빠르지 않다 및반찬도 정갈하게 잘 나오며 보쌈 정식메뉴에 김치찌개가 함께나와 추가 주문없이 식사할 수 있어 좋았다 수육은 고기잡내 하나 없이 굉장히 부드럽고 간도 적당하니 맛있었다 너무 푹 익어 흐물거리는 식감이 아니라 씹는맛도 즐길수 있었다,평일 저녁 퇴근 직후 방문 사람 많다 상차림 메인 음식 굉장하다 빠르다 나오다 회식 저녁 손님 많다 회전 다소 빠르다 않다 반찬 정갈하다 자다 나오다 보쌈 정식 메뉴 김치찌개 함께 나오다 추가 주문 없이 식사 좋다 수육 고기 잡다 하나 없이 굉장하다 부드럽다 간도 적당하다 맛있다 너무 익다 흐물거리 식감 아니다 씹다 즐기다,평일/Noun 저녁/Noun 퇴근/Noun 직후/Noun 방문/Noun 사람/Noun 많다/Adjective 상차림/Noun 메인/Noun 음식/Noun 굉장하다/Adjective 빠르다/Adjective 나오다/Verb 회식/Noun 저녁/Noun 손님/Noun 많다/Adjective 회전/Noun 다소/Noun 빠르다/Adjective 않다/Verb 반찬/Noun 정갈하다/Adjective 자다/Verb 나오다/Verb 보쌈/Noun 정식/Noun 메뉴/Noun 김치찌개/Noun 함께/Adverb 나오다/Verb 추가/Noun 주문/Noun 없이/Adverb 식사/Noun 좋다/Adjective 수육/Noun 고기/Noun 잡다/Verb 하나/Noun 없이/Adverb 굉장하다/Adjective 부드럽다/Adjective 간도/Noun 적당하다/Adjective 맛있다/Adjective 너무/Adverb 익다/Verb 흐물거리/Noun 식감/Noun 아니다/Adjective 씹다/Verb 즐기다/Verb,53
