platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,각시보쌈,reviewer_000030,17,2025-09-16,,,아빠가 알려준 찐맛집.. 보쌈 별로 안좋아하는데도 안느끼하고 맛있음,37,1,5,5.0,실버 레벨,4.3,0,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000031,119,2025-09-11,,,친절하신데 김치 너무 달고 야채들 세척이 제대로 안되어있어요 상추에 까만거 잔뜩 묻어있고 브로콜리도 씹었는데 아드득 뭔가 씹혔어요,72,1,2,3.1,골드 레벨,13.099999999999998,1,high,1.0,2.0,has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000032,36,2025-09-08,,,🚨 🚨 1인식사불가🚨 🚨,13,1,1,4.1,실버 레벨,-0.2,0,low,0.2,0.2,photo_without_enough_detail:-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000033,42,2025-09-02,,,"양도 많은데 김치, 밑반찬 다 모두 맛있어요✨",25,1,5,3.9,실버 레벨,-6.2,0,low,0.2,1.0,short_low_specificity:-1.5 | short_generic_review:-2 | no_number_detail_with_praise:-1 | menu_without_experience_detail:-1.0 | has_menu:+0.3 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000034,89,2025-09-01,,,정식 최고,5,0,4,3.8,실버 레벨,-10.8,0,low,0.2,0.8,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_over_50:+0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kakao,각시보쌈,reviewer_000035,198,2025-08-30,,,항정살 보쌈이 부들부들 맛있었습니다. 김치도 달지도 않고 보쌈과의 조합도 잘 맞네요 문래점에서 먹고 실망했는데 본점은 다르네요 다만 규모에 비해 에어컨이 부족하여 땀흘리며 먹었네요... ㅠㅠ,106,1,4,4.0,골드 레벨,13.799999999999997,1,high,1.0,4.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,3,1,0,1,1,0,0,0,0,0,2,0,1,3,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000036,417,2025-08-22,,,반반보쌈 소짜 32000원 퀄리티도 좋은데 2인이서 다 못먹음 줄 설만하네요,42,0,5,3.8,골드 레벨,8.100000000000001,1,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | category_count:+0.7 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000037,13,2025-08-11,,,"가성비가 압권인 지역 맛집 보쌈, 밑반찬에 김치찌개까지 주는 압도적인 구성 보쌈도 쫄깃하고 반찬도 맛있으나 항상 정신없는 서비스가 조금 아쉽다.",80,0,4,4.2,실버 레벨,15.700000000000001,1,high,1.0,4.0,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,2,2,6,2,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000038,539,2025-08-04,,,7점 맛도 괜찮고 양도 괜찮음,16,1,4,3.8,블루 레벨,1.8,0,ambiguous,0.5,2.0,has_number_detail:+1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000039,11,2025-08-01,,,가성비 갑 맛도 겁나 맛있음요,16,0,5,4.5,브론즈 레벨,-10.5,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000040,231,2025-06-19,,,항정고기 쵹쵹 야들 맛있구요 양도 만코요 김치 양도 만코요 ( 좀 달큰 ) 시크럽코요,47,1,4,3.6,골드 레벨,7.5,1,high,1.0,4.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000041,229,2025-06-17,,,맛과 양 테이블 크기까지 다 각시 좋아,21,1,4,3.6,골드 레벨,-8.7,0,low,0.2,0.8,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000042,489,2025-06-15,,,홍어 삭힘 좋음 고기 부드러움 But 마늘 고춧가루 뭍어있고 밑반찬 전부 다 말라있고 좀 ;; 위생 웁스,58,1,3,3.5,골드 레벨,7.8999999999999995,1,high,1.0,3.0,has_menu:+0.3 | has_quality_detail:+0.6 | mixed_opinion_review:+1.5 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000043,15,2025-06-12,,,정식메뉴 가성비 최고!,12,0,5,5.0,실버 레벨,-10.5,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000044,774,2025-06-08,,,정말 맛있어요. 로컬맛집👍,14,1,4,3.7,골드 레벨,-10.2,0,low,0.2,0.8,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000045,377,2025-05-21,,,만배아리랑보다 만배 맛있음,14,1,4,2.4,골드 레벨,-8.7,0,low,0.2,0.8,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000046,12,2025-05-18,,,항정수육 잘하는 집 막국수 많이 안 달아서 좋았던 집 반찬구성도 맘에 드는 곳 다만 테이블이 너무 끈적했음,59,0,4,4.8,실버 레벨,8.600000000000001,1,high,1.0,4.0,has_menu:+0.3 | has_quality_detail:+0.6 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5,1,0,2,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000047,474,2025-04-07,,,"군대에서 만난, 4년만에 만나는 형님이 사준 점심 식사 아주 푸짐하게 야무지게 잘 먹었고 보쌈 정식으로 든근하게 한끼 하기 딱 좋다",73,1,5,4.8,블루 레벨,5.3999999999999995,0,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | category_count:+0.7 | has_number_detail:+1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,1,1,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000048,49,2025-03-28,,,서울에서 보쌈 정식을 저렴한 가격에 먹을 수 있을까? 고기 퀄리티도 괜찮고 무김치가 맛있으,50,1,5,4.3,실버 레벨,8.6,1,high,1.0,5.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000049,4,2025-03-13,,,여기는 진짜 꼭 가세요!!‘ 보쌈이 항정살인데 넘 부드럽고 촉촉하구요 무김치도 진짜 맛있어요 심지어 요즘같은 시대에 저 가격이 말이됩니까??!!? 첨엔 양 적어보였는데 먹다보면 진짜 든든하고 배불러요 한끼로 딱입니다 벌써 몇번째 갔는지 몰라요,135,0,5,5.0,브론즈 레벨,14.0,1,high,1.0,5.0,account_review_count_under_5:-0.5 | has_menu:+0.3 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_detailed_rich:+0.5,1,3,3,1,0,0,4,0,3,0,2,0,0,0,1,3,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0
kakao,각시보쌈,reviewer_000050,119,2025-03-12,,,"양도 넉넉하고 보쌈이 부드럽고 맛있었어요. 밥 주문하면 찌개도 주셨는데 인심이 넉넉하시네요. 담에 또 보쌈 먹으러 가고 싶어요. 참, 주말이라 잠깐 웨이팅 했지만 금방 자리가 났습니다.",103,0,5,4.1,골드 레벨,18.900000000000002,1,high,1.0,5.0,experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0,1,5,5,3,0,0,1,0,0,0,1,1,3,1,0,4,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000051,843,2025-03-02,,,평범한 직장인 밥집,10,1,2,3.1,골드 레벨,1.8,0,ambiguous,0.5,1.0,menu_without_experience_detail:-1.0 | has_menu:+0.3 | has_detailed_negative:+1.5 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000052,273,2025-02-19,,,가성비 매우 굿. 시끄러운건 좀 감안하세요. 한국 사람들 참 이상해.. 가격 괜찮고 맛 좋으면 가게 좀 혼잡스러울 수도 있지 그거가지고 난리야 ㄹㅇ. 먹기싫음 딴데가라,93,1,4,3.8,골드 레벨,11.599999999999998,1,high,1.0,4.0,has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,1,1,1,0,0,0,2,0,0,0,0,0,0,0,2,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000053,98,2025-02-17,,,사람 많고 연령대가 높다.. 낮부터 술취하신 분 잔뜩... 나한테 삿대질하며 쟤가 시킨거랑 똑같이 달라하는 어르신부터 나랑 반찬 공유하는 날파리까지.. 그리고 더워도 너무 더운 내부에 환기도 안해서 답답하니 얇은 니트 하나만 입어도 식사 내내 땀 나서 도망치듯 나왔다. 수육은 잡내 안나고 맛있는데 찌개는 참치김치찌개라서 쿰쿰하고 비린 맛에 한 입도 못 먹었다. 수육세트 점심에 저렴하게 먹고 싶다면 나쁘지 않다.,231,0,2,3.2,골드 레벨,18.5,1,high,1.0,2.0,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_50:+0.7,1,3,5,2,0,0,1,0,1,3,1,1,7,0,1,6,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
kakao,각시보쌈,reviewer_000054,38,2025-02-08,,,웨이팅 안하면 괜찮다고 생각하지만~ 시간 잘 못맞추면 사람 너무 많다 ㅎㅎ,41,0,4,4.6,실버 레벨,8.899999999999999,1,high,1.0,4.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | short_but_menu_only_food_review:+0.2,0,2,2,1,0,0,1,0,1,0,0,1,1,0,1,2,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000055,663,2025-02-03,,,맛있었음 친절하심 깨끗함 사람 많음 ㅡ 일요일 저녁에도 대기가 그래도 보쌈 생각나면 가볼만함,51,1,5,3.7,골드 레벨,13.999999999999998,1,high,1.0,5.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,2,2,2,3,0,0,1,0,0,0,0,2,2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000056,70,2025-01-17,,,맛잇네!! 술이 술술,11,0,4,3.4,실버 레벨,-8.8,0,low,0.2,0.8,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_over_50:+0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kakao,각시보쌈,reviewer_000057,37,2025-01-06,,,"왠만하면 이런글은 안쓰는데 저도 어쩔수없는 욱!!!인가 봅니다. 맛집 검색하고 보쌈먹으러 갔었죠 사람많다고 들었는데, 횡잰가? 웨이팅없이 바로 입장했구요. 인원수만 체크해서 안쪽부터 차례로 앉으라고 하더군요. 자리에 앉자마자 주문부터 하래서 반반보쌈 주문했는데, 콩나물이 담긴 그릇을 포개어와서 주전자로 국물을 따라주고 가시더라구요. 뭐 거기까진 그럴수도 있다 싶었는데... 보쌈옆 절인배추 두번째장위에 떡하니 주문하지도 않은 밥풀과 고기부스러기가 올려져 있더군요. 솔직히 사진도 찍기 싫었었죠. 아.... 여기 반찬 재사용 하는구나 싶어 추가주문 생각은 넣어두고, 고기만 빠르게 입에 욱여넣고 나왔습니다. 그가격에 통조림콩, 콘, 데친브로콜리 뭐 이런반찬 나온것은 이해가 갑니다만, 배추 재사용은 좀... 배추만 재사용하진 않았을것 같은.... 전 맛도 좀.. 맛집이라해서 설레서 갔는데 그냥 집근처에서 배달보쌈이나 먹으렵니다. 같이간 지인 둘은 배탈 났다고 다음날 얘기 하더라는 후기도 있었습니다.",504,1,1,4.8,실버 레벨,15.299999999999999,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,11,11,3,0,0,6,0,0,0,0,1,11,0,2,16,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
kakao,각시보쌈,reviewer_000058,57,2025-01-05,,,이 가격에 뭘 더 바래,12,0,5,3.9,실버 레벨,2.2,0,ambiguous,0.5,2.5,has_detailed_negative:+1.5 | account_review_count_over_50:+0.7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
kakao,각시보쌈,reviewer_000059,136,2025-01-04,,,"가시는 분들 결제 제대로 됐는지 확인 꼭 잘 하세요. 반반보쌈 중자, 막걸리 두병 먹었는데 천원이긴하지만 먹지도 않은 금액 결제되어 있네요. 날짜 시간 보시고 내부 cctv 보시면 확인 되실테니 뭐 더이상 얘기 안합니다. 앉는 순간부터 메뉴 독촉하시더니 다 먹을때까지 한시간 남짓한 시간 그마저 독촉 하셔서 독촉만 안했어도 천원 잘 못 결제한거 이렇게 쓰지도 않았습니다.",207,0,1,4.6,골드 레벨,11.899999999999999,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_100:+1.0,0,2,3,1,0,0,1,0,0,0,0,0,5,0,1,4,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
kakao,각시보쌈,reviewer_000060,273,2025-01-04,,,"가격대비 양이 적다고 생각할 수 있지만 항정살이라 생각하면 감안할 만 합니다.그래도 목살,삼겹에 비해 고기량이 적습니다. 직원 응대면에서 좋지 않습니다.자리에 앉자마자 메뉴 골랐냐고 물어보면서, 다 먹으니까 누구보다 빠르게 다 드셨는지 물어보는게 나가라는 뉘앙스네요.1시간 남짓 있었는데…피크타임에 시간제한을 명시하시던지요.",181,0,1,4.0,골드 레벨,12.899999999999999,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | mixed_opinion_review:+1.5 | mixed_opinion_context:+0.8 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | account_review_count_over_100:+1.0,0,6,4,1,1,0,3,0,0,0,0,0,5,0,1,5,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
